Date,Ticker,Open,High,Low,Close,Volume
2022-08-18,AMZN,83.72,86.21,83.72,84.88,3140812
2022-08-19,AMZN,85.79,85.79,79.92,82.44,1405365
2022-08-20,AMZN,82.46,82.46,79.35,79.75,4073193
2022-08-21,AMZN,80.09,80.23,79.02,79.04,4036847
2022-08-22,AMZN,79.02,79.02,77.37,77.49,3914246
2022-08-23,AMZN,77.14,77.99,77.14,77.58,3854511
2022-08-24,AMZN,78.41,78.41,76.61,76.87,1796218
2022-08-25,AMZN,76.84,76.94,76.23,76.49,5399323
2022-08-26,AMZN,76.56,76.56,73.5,74.82,3076934
2022-08-27,AMZN,75.53,76.4,75.53,76.17,1260525
2022-08-28,AMZN,76.62,76.62,74.88,75.35,5095995
2022-08-29,AMZN,75.3,76.82,75.3,75.95,2393905
2022-08-30,AMZN,75.54,75.69,74.29,74.87,4728553
2022-08-31,AMZN,74.65,75.9,74.65,75.81,1791940
2022-09-01,AMZN,75.7,75.77,73.4,74.84,2719940
2022-09-02,AMZN,75.03,75.03,72.87,72.95,4510511
2022-09-03,AMZN,73.24,73.24,68.64,71.3,6695308
2022-09-04,AMZN,71.03,74.54,71.03,74.11,3967192
2022-09-05,AMZN,74.12,75.65,74.12,74.61,1803386
2022-09-06,AMZN,74.79,74.79,72.9,73.63,2167853
2022-09-07,AMZN,73.31,73.31,71.87,72.86,4585179
2022-09-08,AMZN,72.33,72.33,70.9,71.22,2286890
2022-09-09,AMZN,71.76,72.51,71.5,71.58,4627468
2022-09-10,AMZN,71.54,71.54,70.45,70.47,4289154
2022-09-11,AMZN,70.88,73.71,70.36,71.39,6812189
2022-09-12,AMZN,71.95,74.75,71.95,74.73,3601994
2022-09-13,AMZN,74.59,74.7,74.3,74.69,2069320
2022-09-14,AMZN,74.7,74.7,74.09,74.13,1838125
2022-09-15,AMZN,74.39,74.95,73.04,74.07,4786563
2022-09-16,AMZN,73.66,76.37,73.66,75.16,2117078
2022-09-17,AMZN,75.06,75.06,72.28,73.88,1377518
2022-09-18,AMZN,74.19,74.19,71.95,72.33,5246883
2022-09-19,AMZN,72.38,72.38,71.72,71.76,2608829
2022-09-20,AMZN,71.57,71.77,71.53,71.69,2287236
2022-09-21,AMZN,71.86,71.86,70.93,71.36,1459354
2022-09-22,AMZN,71.58,72.76,71.58,72.2,4509710
2022-09-23,AMZN,72.09,73.11,72.09,73.09,2429875
2022-09-24,AMZN,72.61,73.51,71.99,72.58,4914110
2022-09-25,AMZN,72.17,73.9,72.17,73.79,4623930
2022-09-26,AMZN,73.65,74.45,73.65,74.12,4197831
2022-09-27,AMZN,74.11,74.78,74.07,74.4,2284667
2022-09-28,AMZN,74.81,74.81,74.31,74.73,2885060
2022-09-29,AMZN,75.36,77.68,74.35,76.36,5275696
2022-09-30,AMZN,75.92,75.92,73.08,73.5,3876036
2022-10-01,AMZN,73.18,73.18,71.38,71.68,1349804
2022-10-02,AMZN,71.47,72.55,71.47,72.49,6212346
2022-10-03,AMZN,72.48,75.2,72.48,75.03,1177117
2022-10-04,AMZN,75.12,75.69,73.36,74.51,4802966
2022-10-05,AMZN,74.57,76.96,74.57,76.6,2136383
2022-10-06,AMZN,76.36,78.78,76.36,78.39,5632042
2022-10-07,AMZN,77.76,77.76,76.8,76.9,3830792
2022-10-08,AMZN,76.94,76.94,75.85,76.05,1598065
2022-10-09,AMZN,76.15,77.25,75.59,76.41,2276275
2022-10-10,AMZN,76.01,76.01,74.55,74.95,2923369
2022-10-11,AMZN,74.5,74.5,73.06,73.53,1890238
2022-10-12,AMZN,72.7,73.17,72.7,73.13,5257630
2022-10-13,AMZN,73.09,74.07,72.92,73.6,2726380
2022-10-14,AMZN,72.54,73.03,72.01,72.48,3700914
2022-10-15,AMZN,72.85,73.25,72.43,73.1,2020050
2022-10-16,AMZN,73.64,74.34,73.64,74.34,1166402
2022-10-17,AMZN,74.81,74.81,73.34,74.04,3201489
2022-10-18,AMZN,74.05,74.05,72.37,72.44,4041344
2022-10-19,AMZN,72.89,72.89,70.63,71.52,3961387
2022-10-20,AMZN,70.97,70.97,70.11,70.44,4047781
2022-10-21,AMZN,70.31,70.78,70.31,70.72,2301172
2022-10-22,AMZN,71.09,73.68,70.3,71.16,1818159
2022-10-23,AMZN,71.0,74.46,71.0,74.11,3910461
2022-10-24,AMZN,73.82,76.54,73.54,74.93,3837487
2022-10-25,AMZN,74.88,74.88,72.38,72.63,1273660
2022-10-26,AMZN,72.73,73.69,72.73,73.34,1838876
2022-10-27,AMZN,73.58,74.52,72.34,73.02,4129751
2022-10-28,AMZN,73.39,73.39,71.31,71.59,2249732
2022-10-29,AMZN,71.86,72.05,71.75,71.9,1776562
2022-10-30,AMZN,72.17,73.51,69.07,71.47,4295168
2022-10-31,AMZN,71.59,74.5,71.59,73.88,3659769
2022-11-01,AMZN,74.07,74.07,72.28,72.39,2470314
2022-11-02,AMZN,73.04,75.56,72.42,73.92,2453560
2022-11-03,AMZN,74.14,79.19,74.14,76.51,5968395
2022-11-04,AMZN,76.17,80.44,76.17,79.81,3490847
2022-11-05,AMZN,79.87,80.21,77.22,78.75,1507885
2022-11-06,AMZN,78.45,81.27,78.45,80.42,3760818
2022-11-07,AMZN,80.43,80.43,78.26,78.39,2091288
2022-11-08,AMZN,77.43,80.29,77.43,79.14,4665767
2022-11-09,AMZN,78.68,78.68,77.58,77.62,3008053
2022-11-10,AMZN,77.21,78.38,77.21,77.41,1958939
2022-11-11,AMZN,77.08,77.51,75.59,76.43,4775387
2022-11-12,AMZN,76.06,78.82,76.06,78.26,3020128
2022-11-13,AMZN,77.71,77.9,77.37,77.69,1279432
2022-11-14,AMZN,77.62,77.62,77.12,77.32,1301275
2022-11-15,AMZN,77.15,78.18,77.15,78.07,1873973
2022-11-16,AMZN,78.34,80.07,77.07,78.27,1383638
2022-11-17,AMZN,77.94,77.94,76.09,76.22,3055744
2022-11-18,AMZN,75.34,76.32,75.34,76.15,1848600
2022-11-19,AMZN,75.88,79.72,74.68,76.71,5411310
2022-11-20,AMZN,77.15,77.15,73.29,73.38,4900642
2022-11-21,AMZN,73.1,73.72,72.47,72.84,3241735
2022-11-22,AMZN,73.21,73.21,71.46,71.53,2183577
2022-11-23,AMZN,71.83,72.6,71.26,72.2,5171928
2022-11-24,AMZN,71.8,72.84,69.11,70.46,6601221
2022-11-25,AMZN,70.85,70.85,66.88,67.05,4369991
2022-11-26,AMZN,67.46,67.97,67.07,67.53,3520421
2022-11-27,AMZN,67.64,69.01,67.64,67.97,4358019
2022-11-28,AMZN,68.21,68.21,66.66,66.77,1636779
2022-11-29,AMZN,66.68,67.27,66.68,67.12,4722207
2022-11-30,AMZN,66.91,67.83,66.39,66.76,4227605
2022-12-01,AMZN,66.99,66.99,64.75,65.63,3401719
2022-12-02,AMZN,65.54,67.06,65.54,66.68,5241300
2022-12-03,AMZN,66.52,66.52,65.75,65.77,1988123
2022-12-04,AMZN,66.12,66.53,65.14,66.37,2077984
2022-12-05,AMZN,66.37,68.86,66.37,68.84,1064817
2022-12-06,AMZN,68.78,69.79,68.78,69.17,2867788
2022-12-07,AMZN,68.57,70.25,68.57,70.01,2437614
2022-12-08,AMZN,70.14,71.84,69.66,70.18,4653154
2022-12-09,AMZN,70.0,73.92,70.0,72.09,5044150
2022-12-10,AMZN,71.67,74.31,71.67,73.9,4922688
2022-12-11,AMZN,74.59,74.59,70.9,72.58,2982446
2022-12-12,AMZN,71.74,71.74,70.67,70.97,3828307
2022-12-13,AMZN,70.88,71.82,69.93,70.61,1863778
2022-12-14,AMZN,70.61,70.61,68.47,68.47,1632832
2022-12-15,AMZN,68.44,69.02,67.93,68.5,4592085
2022-12-16,AMZN,69.32,69.32,67.25,67.88,2553598
2022-12-17,AMZN,68.23,68.63,65.72,67.21,4260521
2022-12-18,AMZN,66.88,66.88,63.52,65.48,2992165
2022-12-19,AMZN,65.08,65.08,63.2,63.44,4167757
2022-12-20,AMZN,63.31,65.36,62.12,63.66,3235229
2022-12-21,AMZN,63.57,63.57,61.78,61.88,6578114
2022-12-22,AMZN,61.62,61.62,58.86,59.69,3456410
2022-12-23,AMZN,59.73,59.73,58.04,58.8,3471306
2022-12-24,AMZN,59.29,59.29,56.66,57.07,4969098
2022-12-25,AMZN,57.5,57.5,56.41,56.47,4661787
2022-12-26,AMZN,56.19,56.93,55.39,56.26,1766864
2022-12-27,AMZN,56.49,57.6,56.13,57.14,2161224
2022-12-28,AMZN,56.97,56.97,55.07,55.71,1774014
2022-12-29,AMZN,55.59,55.84,53.07,55.1,1741382
2022-12-30,AMZN,54.84,54.84,52.66,52.84,4058351
2022-12-31,AMZN,52.92,52.92,52.05,52.3,5095441
2023-01-01,AMZN,51.91,52.29,51.33,51.45,3231408
2023-01-02,AMZN,51.86,53.17,51.86,52.84,1173760
2023-01-03,AMZN,52.54,54.98,52.54,53.41,4749979
2023-01-04,AMZN,53.66,56.57,53.46,54.97,2459835
2023-01-05,AMZN,55.17,58.55,55.17,56.9,4783803
2023-01-06,AMZN,56.84,59.07,56.84,58.79,1426308
2023-01-07,AMZN,58.75,58.75,57.82,57.94,1739874
2023-01-08,AMZN,57.58,58.34,57.58,58.12,3202971
2023-01-09,AMZN,58.3,59.05,58.3,58.61,2180616
2023-01-10,AMZN,59.04,59.04,57.82,58.15,3460450
2023-01-11,AMZN,58.01,59.61,58.01,58.76,4144756
2023-01-12,AMZN,59.08,61.34,59.08,60.68,4596724
2023-01-13,AMZN,60.72,62.99,60.72,62.03,1626480
2023-01-14,AMZN,62.37,63.33,62.37,63.22,3367732
2023-01-15,AMZN,62.87,63.57,62.87,63.34,3595265
2023-01-16,AMZN,63.51,64.14,62.95,63.57,3423925
2023-01-17,AMZN,63.76,63.76,62.33,62.83,2782366
2023-01-18,AMZN,63.17,64.03,63.17,63.42,3270187
2023-01-19,AMZN,63.18,66.05,63.18,64.39,2549783
2023-01-20,AMZN,64.15,66.23,64.15,66.14,5262967
2023-01-21,AMZN,65.81,65.81,64.4,64.79,2351566
2023-01-22,AMZN,64.74,68.14,64.43,65.61,6108750
2023-01-23,AMZN,65.72,65.72,62.23,62.9,3908063
2023-01-24,AMZN,62.66,62.66,60.94,61.86,6330062
2023-01-25,AMZN,61.98,61.98,60.13,60.15,4708977
2023-01-26,AMZN,60.09,60.82,60.09,60.78,1399376
2023-01-27,AMZN,61.13,62.33,61.13,62.08,4478122
2023-01-28,AMZN,61.76,62.96,61.1,62.71,6382188
2023-01-29,AMZN,62.56,62.56,58.71,60.18,2544352
2023-01-30,AMZN,60.27,60.27,58.25,58.61,4557392
2023-01-31,AMZN,58.85,58.85,56.9,56.93,1374674
2023-02-01,AMZN,56.82,57.44,55.93,56.91,1354476
2023-02-02,AMZN,56.55,58.16,56.55,57.89,4388844
2023-02-03,AMZN,58.59,60.21,57.6,58.17,1653960
2023-02-04,AMZN,58.41,62.23,58.41,60.71,2574008
2023-02-05,AMZN,60.76,60.76,58.76,59.21,2782764
2023-02-06,AMZN,59.52,59.52,58.34,58.8,1746009
2023-02-07,AMZN,58.86,59.48,58.86,59.23,4357560
2023-02-08,AMZN,59.39,60.35,59.39,59.72,4907027
2023-02-09,AMZN,59.39,59.39,57.96,58.01,3226875
2023-02-10,AMZN,57.79,58.78,57.79,58.19,2510943
2023-02-11,AMZN,58.26,59.73,58.26,59.7,5726569
2023-02-12,AMZN,59.52,61.74,59.52,60.69,3389347
2023-02-13,AMZN,60.69,63.14,60.69,62.2,2167987
2023-02-14,AMZN,62.22,62.22,60.43,60.71,3662502
2023-02-15,AMZN,60.68,60.68,59.32,60.29,5136860
2023-02-16,AMZN,60.12,60.12,58.84,59.32,1626838
2023-02-17,AMZN,59.13,59.27,58.02,58.56,4533751
2023-02-18,AMZN,58.22,58.22,57.59,57.9,4219864
2023-02-19,AMZN,57.46,58.83,57.46,58.21,4846203
2023-02-20,AMZN,58.23,58.91,58.23,58.89,3275746
2023-02-21,AMZN,59.19,59.51,59.19,59.46,3140991
2023-02-22,AMZN,59.1,60.85,58.22,59.62,3887412
2023-02-23,AMZN,59.85,59.85,57.88,57.88,2039119
2023-02-24,AMZN,57.82,59.04,57.82,58.14,4888439
2023-02-25,AMZN,58.53,60.91,58.53,59.92,5074304
2023-02-26,AMZN,59.93,59.93,58.03,58.56,1866713
2023-02-27,AMZN,58.71,58.88,57.61,57.95,5735244
2023-02-28,AMZN,57.99,59.16,57.99,58.97,4172309
2023-03-01,AMZN,59.14,60.11,57.28,58.79,4075187
2023-03-02,AMZN,58.71,58.71,56.41,56.69,4765687
2023-03-03,AMZN,56.66,56.66,56.12,56.25,3723737
2023-03-04,AMZN,55.79,56.72,55.79,56.57,3350513
2023-03-05,AMZN,56.74,56.74,56.08,56.23,4097146
2023-03-06,AMZN,56.53,56.53,55.53,55.99,5348476
2023-03-07,AMZN,56.87,56.87,55.03,55.26,4929351
2023-03-08,AMZN,55.79,55.79,55.38,55.45,4111708
2023-03-09,AMZN,55.56,57.23,54.68,55.65,1564083
2023-03-10,AMZN,55.73,58.02,55.73,57.64,6007471
2023-03-11,AMZN,57.39,60.69,57.39,58.93,6450695
2023-03-12,AMZN,58.73,58.73,56.55,56.96,6060865
2023-03-13,AMZN,56.73,60.69,56.73,58.83,3220987
2023-03-14,AMZN,58.27,58.27,56.52,57.0,2788885
2023-03-15,AMZN,56.89,56.89,56.47,56.57,2592033
2023-03-16,AMZN,56.36,57.49,55.14,57.18,2119376
2023-03-17,AMZN,57.16,59.36,57.16,59.25,4093444
2023-03-18,AMZN,59.27,60.02,59.27,60.0,3528380
2023-03-19,AMZN,60.1,60.1,59.7,59.78,2310350
2023-03-20,AMZN,59.77,60.19,59.77,60.13,2351347
2023-03-21,AMZN,60.13,62.71,59.51,60.19,5277457
2023-03-22,AMZN,59.77,59.77,56.67,56.74,3717542
2023-03-23,AMZN,56.98,57.31,56.98,57.31,1326156
2023-03-24,AMZN,57.03,57.71,57.03,57.3,3188692
2023-03-25,AMZN,57.58,57.58,56.54,56.55,3491437
2023-03-26,AMZN,56.78,57.0,55.51,56.39,5220622
2023-03-27,AMZN,56.51,59.2,56.51,57.54,3243957
2023-03-28,AMZN,57.59,59.99,57.59,59.65,3768244
2023-03-29,AMZN,59.43,60.19,59.43,60.16,1855593
2023-03-30,AMZN,60.44,60.44,60.22,60.28,4413416
2023-03-31,AMZN,60.62,61.65,56.34,60.04,5558449
2023-04-01,AMZN,60.04,64.14,60.04,63.78,2882750
2023-04-02,AMZN,64.22,64.44,63.91,64.17,5247993
2023-04-03,AMZN,64.36,67.63,62.42,64.8,4268007
2023-04-04,AMZN,64.73,64.73,61.76,61.9,1780094
2023-04-05,AMZN,61.7,62.6,61.03,61.58,1510762
2023-04-06,AMZN,61.84,61.84,58.83,59.35,3152094
2023-04-07,AMZN,59.39,59.77,57.06,58.34,2892563
2023-04-08,AMZN,58.36,58.36,56.15,56.93,4403857
2023-04-09,AMZN,57.01,59.03,57.01,58.64,1560598
2023-04-10,AMZN,58.99,59.46,58.45,59.07,2916589
2023-04-11,AMZN,59.6,59.6,57.66,58.1,1950219
2023-04-12,AMZN,58.47,58.47,57.46,57.57,4212155
2023-04-13,AMZN,57.3,58.26,56.83,57.5,2203287
2023-04-14,AMZN,57.58,58.9,57.58,58.64,2764899
2023-04-15,AMZN,58.47,59.25,58.47,59.24,1499399
2023-04-16,AMZN,59.49,59.49,58.98,59.24,4358023
2023-04-17,AMZN,59.2,60.33,59.09,59.45,2696248
2023-04-18,AMZN,59.77,61.35,59.77,61.32,5545599
2023-04-19,AMZN,61.38,62.5,61.38,62.13,3778000
2023-04-20,AMZN,62.33,63.34,61.92,62.83,1212298
2023-04-21,AMZN,62.71,64.91,62.71,63.75,2813075
2023-04-22,AMZN,63.37,65.28,63.37,64.86,3459282
2023-04-23,AMZN,64.97,64.97,64.08,64.2,4183745
2023-04-24,AMZN,64.07,64.7,63.78,64.29,2057438
2023-04-25,AMZN,64.43,64.52,63.8,63.82,2038671
2023-04-26,AMZN,63.61,63.61,61.9,61.96,2906960
2023-04-27,AMZN,61.85,62.1,61.78,61.94,4732573
2023-04-28,AMZN,61.67,62.21,60.31,61.78,4426584
2023-04-29,AMZN,61.56,63.65,61.56,63.62,5814031
2023-04-30,AMZN,63.78,65.8,63.78,65.2,3980789
2023-05-01,AMZN,64.74,64.74,63.85,63.99,4109235
2023-05-02,AMZN,64.25,64.25,63.25,63.33,4747313
2023-05-03,AMZN,63.42,63.57,62.78,63.24,4507444
2023-05-04,AMZN,62.63,62.7,62.02,62.38,5829806
2023-05-05,AMZN,62.58,63.62,62.58,63.57,4121489
2023-05-06,AMZN,63.31,63.31,62.03,62.48,4724934
2023-05-07,AMZN,62.94,62.94,61.93,61.93,3512686
2023-05-08,AMZN,61.41,63.09,61.14,61.84,2210462
2023-05-09,AMZN,61.73,61.73,59.75,60.05,3518993
2023-05-10,AMZN,59.75,59.75,59.19,59.28,2631528
2023-05-11,AMZN,59.45,59.94,58.86,58.91,4439839
2023-05-12,AMZN,58.67,59.1,57.28,57.93,2073279
2023-05-13,AMZN,57.61,59.75,57.61,59.23,2593950
2023-05-14,AMZN,58.92,60.06,58.92,60.01,1411552
2023-05-15,AMZN,60.39,60.39,59.57,60.08,3607052
2022-01-01,TSLA,53.09,55.17,50.3,52.77,2426200
2022-01-02,TSLA,52.8,52.8,49.56,49.7,2534532
2022-01-03,TSLA,49.92,49.92,49.39,49.61,1975005
2022-01-04,TSLA,49.84,50.54,49.7,50.2,4609001
2022-01-05,TSLA,50.35,50.8,49.68,49.72,7009145
2022-01-06,TSLA,49.82,49.82,46.03,46.91,2235827
2022-01-07,TSLA,46.98,50.17,46.98,49.75,2247235
2022-01-08,TSLA,49.84,49.84,48.92,49.07,2576823
2022-01-09,TSLA,49.03,49.03,47.14,47.58,1315169
2022-01-10,TSLA,47.59,48.41,47.43,47.98,5150572
2022-01-11,TSLA,48.2,48.77,47.99,48.51,1943793
2022-01-12,TSLA,48.05,49.11,48.05,49.03,3407234
2022-01-13,TSLA,48.47,49.33,48.47,49.32,3727532
2022-01-14,TSLA,49.28,49.86,48.59,49.31,5591997
2022-01-15,TSLA,49.25,50.26,49.25,50.17,3863352
2022-01-16,TSLA,49.95,49.95,48.46,48.56,3589153
2022-01-17,TSLA,48.66,48.73,48.16,48.44,2375707
2022-01-18,TSLA,48.44,49.99,48.07,48.83,6089076
2022-01-19,TSLA,48.86,51.5,48.86,50.63,2612801
2022-01-20,TSLA,50.68,50.68,46.79,49.25,1655674
2022-01-21,TSLA,49.81,49.81,46.65,46.82,1530200
2022-01-22,TSLA,47.19,47.54,46.67,47.25,1540801
2022-01-23,TSLA,46.98,48.09,46.98,48.05,3472017
2022-01-24,TSLA,48.28,48.28,47.2,48.2,3671997
2022-01-25,TSLA,48.15,48.15,46.29,46.63,4894648
2022-01-26,TSLA,46.84,46.84,45.39,45.58,4729398
2022-01-27,TSLA,45.38,45.44,44.47,45.42,4691514
2022-01-28,TSLA,45.8,45.8,43.61,44.46,5383083
2022-01-29,TSLA,44.37,44.37,43.14,43.29,1172450
2022-01-30,TSLA,43.71,43.71,42.9,42.91,2729346
2022-01-31,TSLA,42.88,43.26,42.88,43.2,2461516
2022-02-01,TSLA,43.56,44.48,40.91,42.84,2444550
2022-02-02,TSLA,42.89,42.89,40.57,40.65,1103663
2022-02-03,TSLA,41.09,41.09,40.45,40.54,1875409
2022-02-04,TSLA,40.78,41.48,40.78,41.41,3153666
2022-02-05,TSLA,41.36,41.36,41.14,41.17,1261743
2022-02-06,TSLA,41.2,42.11,40.7,41.21,4723318
2022-02-07,TSLA,41.35,42.91,41.35,42.28,5506269
2022-02-08,TSLA,42.25,42.25,41.22,41.26,1558743
2022-02-09,TSLA,41.17,41.85,41.14,41.23,3995328
2022-02-10,TSLA,41.28,41.28,39.09,39.65,4291361
2022-02-11,TSLA,39.75,40.81,39.46,40.78,1712820
2022-02-12,TSLA,40.69,40.69,39.2,39.35,2129976
2022-02-13,TSLA,39.3,39.3,38.75,38.83,4841554
2022-02-14,TSLA,38.7,39.46,38.7,39.2,1299845
2022-02-15,TSLA,39.45,39.52,38.9,38.96,6223432
2022-02-16,TSLA,38.4,38.4,37.36,37.45,4639267
2022-02-17,TSLA,37.33,37.57,37.33,37.52,2858095
2022-02-18,TSLA,37.43,38.26,37.3,37.68,1827373
2022-02-19,TSLA,37.52,39.29,37.52,38.44,3903664
2022-02-20,TSLA,38.45,40.0,38.45,39.66,3120308
2022-02-21,TSLA,39.65,39.65,38.84,38.89,3157474
2022-02-22,TSLA,39.23,39.23,38.61,38.67,4246797
2022-02-23,TSLA,38.72,38.97,38.18,38.63,3671346
2022-02-24,TSLA,38.9,38.9,37.33,37.38,4670914
2022-02-25,TSLA,37.34,37.34,35.78,36.88,2520161
2022-02-26,TSLA,36.72,36.72,35.47,35.81,5077853
2022-02-27,TSLA,35.67,36.8,35.67,36.34,4175829
2022-02-28,TSLA,36.2,37.18,36.2,37.15,4437310
2022-03-01,TSLA,36.69,37.04,36.69,36.96,1331011
2022-03-02,TSLA,37.18,37.44,37.18,37.23,4736376
2022-03-03,TSLA,37.44,38.01,37.44,37.86,3385601
2022-03-04,TSLA,37.9,38.11,37.27,37.73,4758379
2022-03-05,TSLA,37.74,39.45,36.94,38.31,4356186
2022-03-06,TSLA,38.53,40.9,38.2,39.65,4801103
2022-03-07,TSLA,39.55,41.57,39.55,41.26,2730326
2022-03-08,TSLA,41.29,42.18,40.82,41.54,3424260
2022-03-09,TSLA,41.44,43.07,41.44,42.74,4868904
2022-03-10,TSLA,42.61,43.48,42.61,43.44,3962828
2022-03-11,TSLA,43.87,43.87,43.37,43.59,4096366
2022-03-12,TSLA,43.84,43.84,42.94,42.99,1047579
2022-03-13,TSLA,42.54,43.08,42.54,43.05,3649461
2022-03-14,TSLA,42.78,43.01,42.64,42.8,3728946
2022-03-15,TSLA,42.75,42.75,42.26,42.48,3467052
2022-03-16,TSLA,42.68,42.68,41.96,42.13,2381841
2022-03-17,TSLA,42.09,42.66,41.63,42.47,1702220
2022-03-18,TSLA,42.49,42.49,40.74,40.96,4599032
2022-03-19,TSLA,40.75,40.96,39.68,40.28,1425084
2022-03-20,TSLA,40.34,41.65,40.34,40.97,4048745
2022-03-21,TSLA,41.11,41.11,39.78,40.17,3201447
2022-03-22,TSLA,40.15,40.76,40.15,40.65,3366827
2022-03-23,TSLA,40.95,40.95,40.14,40.38,2419931
2022-03-24,TSLA,40.66,40.66,39.98,40.06,5042801
2022-03-25,TSLA,39.92,40.21,39.92,40.17,2392809
2022-03-26,TSLA,39.87,39.87,39.28,39.39,3382473
2022-03-27,TSLA,38.94,39.83,38.91,39.56,4312154
2022-03-28,TSLA,39.71,39.71,38.33,38.77,4550105
2022-03-29,TSLA,38.91,38.91,37.47,37.98,1919601
2022-03-30,TSLA,38.08,39.24,38.08,39.2,3393073
2022-03-31,TSLA,39.07,39.71,38.96,39.36,3189770
2022-04-01,TSLA,39.48,39.48,38.82,38.9,2865469
2022-04-02,TSLA,38.85,39.51,38.16,39.03,5970012
2022-04-03,TSLA,39.05,40.35,39.05,39.98,2870882
2022-04-04,TSLA,40.09,40.09,38.84,39.49,4497541
2022-04-05,TSLA,39.5,39.59,38.22,38.8,1742425
2022-04-06,TSLA,38.76,38.76,37.39,37.62,4189640
2022-04-07,TSLA,37.59,39.23,37.59,38.41,5094117
2022-04-08,TSLA,38.4,38.4,37.47,37.57,2017086
2022-04-09,TSLA,37.41,37.41,37.27,37.41,2731229
2022-04-10,TSLA,37.37,37.37,36.79,36.8,4371865
2022-04-11,TSLA,36.86,36.86,35.87,35.92,3985563
2022-04-12,TSLA,36.02,36.56,35.31,36.01,5963158
2022-04-13,TSLA,35.81,35.81,34.31,34.95,1812469
2022-04-14,TSLA,35.11,35.11,34.28,34.28,3300228
2022-04-15,TSLA,34.34,35.04,33.38,34.19,5262209
2022-04-16,TSLA,34.26,35.22,34.26,35.13,3150519
2022-04-17,TSLA,35.37,35.5,35.26,35.4,3279740
2022-04-18,TSLA,35.38,35.43,34.74,35.11,1557730
2022-04-19,TSLA,35.01,36.03,35.01,35.7,5546265
2022-04-20,TSLA,35.85,37.61,35.85,37.29,5146568
2022-04-21,TSLA,37.11,37.3,36.58,36.9,4258695
2022-04-22,TSLA,36.83,37.51,36.83,37.29,4103462
2022-04-23,TSLA,37.45,37.74,36.55,37.65,3741055
2022-04-24,TSLA,37.79,37.79,36.22,36.26,1704072
2022-04-25,TSLA,36.17,38.51,36.17,37.43,1737576
2022-04-26,TSLA,37.8,38.51,37.8,38.49,1694595
2022-04-27,TSLA,38.29,39.96,38.29,39.12,6313745
2022-04-28,TSLA,39.29,39.29,36.53,37.26,5650926
2022-04-29,TSLA,37.31,38.12,37.31,37.97,2049514
2022-04-30,TSLA,37.75,38.57,37.71,38.13,3431992
2022-05-01,TSLA,37.78,37.78,37.6,37.65,2553937
2022-05-02,TSLA,37.76,37.92,37.23,37.63,3716689
2022-05-03,TSLA,37.74,38.24,37.74,38.16,2626592
2022-05-04,TSLA,38.22,38.22,37.22,37.65,3452251
2022-05-05,TSLA,37.63,37.63,36.76,37.15,5483160
2022-05-06,TSLA,37.25,37.25,36.11,36.13,3720742
2022-05-07,TSLA,36.06,37.35,35.62,36.19,4767676
2022-05-08,TSLA,36.39,37.75,36.39,37.38,2466354
2022-05-09,TSLA,37.52,38.19,37.52,37.8,1517248
2022-05-10,TSLA,38.02,38.02,37.32,37.4,3168838
2022-05-11,TSLA,37.51,37.74,37.51,37.61,1769986
2022-05-12,TSLA,37.9,38.89,37.57,38.12,3254373
2022-05-13,TSLA,38.09,39.78,38.09,39.0,2819963
2022-05-14,TSLA,39.03,40.38,39.03,40.12,1470351
2022-05-15,TSLA,40.06,40.06,39.15,39.22,4190155
2022-05-16,TSLA,38.93,38.93,38.75,38.8,1943147
2022-05-17,TSLA,38.92,39.02,38.57,38.7,4581954
2022-05-18,TSLA,38.76,39.06,38.59,38.98,3839313
2022-05-19,TSLA,38.79,39.96,38.79,39.82,2153351
2022-05-20,TSLA,39.7,40.46,38.67,39.34,1898624
2022-05-21,TSLA,39.27,39.27,37.79,38.16,3579657
2022-05-22,TSLA,38.45,39.24,38.45,38.96,1681641
2022-05-23,TSLA,38.86,38.86,38.18,38.21,3058385
2022-05-24,TSLA,38.22,38.88,38.06,38.53,1686983
2022-05-25,TSLA,38.25,39.13,38.25,39.11,4146586
2022-05-26,TSLA,39.09,39.69,39.09,39.52,2618215
2022-05-27,TSLA,39.67,39.88,39.51,39.72,2535390
2022-05-28,TSLA,39.39,39.99,39.36,39.53,4920095
2022-05-29,TSLA,39.78,40.18,39.76,40.04,1597257
2022-05-30,TSLA,39.83,40.51,39.83,40.51,2980372
2022-05-31,TSLA,41.03,41.03,39.98,40.23,1929154
2022-06-01,TSLA,40.11,40.34,39.85,40.02,4818395
2022-06-02,TSLA,39.81,40.43,39.81,40.41,5481719
2022-06-03,TSLA,40.66,40.94,40.18,40.81,3409841
2022-06-04,TSLA,40.48,42.75,40.48,41.63,3768279
2022-06-05,TSLA,41.44,41.44,40.03,40.45,2241526
2022-06-06,TSLA,40.64,40.64,38.57,38.99,2656575
2022-06-07,TSLA,38.95,39.78,38.95,39.46,3305747
2022-06-08,TSLA,39.52,39.93,39.52,39.85,1049851
2022-06-09,TSLA,39.91,40.51,39.88,39.97,6079575
2022-06-10,TSLA,39.89,39.89,38.94,38.96,3907805
2022-06-11,TSLA,38.96,40.3,38.96,40.26,1333641
2022-06-12,TSLA,40.45,41.47,40.14,41.08,4089853
2022-06-13,TSLA,41.3,42.48,41.3,42.47,2070205
2022-06-14,TSLA,42.91,42.91,42.5,42.57,2548064
